loopid,backend_file_repeat,backend_file_repeat,file_backend_repeat,file_backend_repeat,repeat_file_backend,repeat_file_backend,backend_file_repeat,backend_file_repeat,file_backend_repeat,file_backend_repeat,repeat_file_backend,repeat_file_backend
which,loadtime,loadtime,loadtime,loadtime,loadtime,loadtime,simtime,simtime,simtime,simtime,simtime,simtime
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
sbml,,,,,,,,,,,,
D:\roadrunner\temp-biomodels\final\BIOMD0000000556/BIOMD0000000556_url.xml,0.013583220000003848,0.0027004534197168743,0.014606319999984407,0.0027291608320126996,0.015147079999994161,0.003623427949768281,0.014141379999995252,0.00271105073578604,0.015314799999964634,0.002725851442256881,0.015742459999995618,0.0036270409575946023
D:\roadrunner\temp-biomodels\final\BIOMD0000000557/BIOMD0000000557_url.xml,0.023336460000007265,0.004518729044527058,0.02363980000002357,0.004818905643888464,0.025797900000000595,0.005973866357745808,0.024902159999999184,0.004559423390945547,0.025130780000017693,0.00482165228492893,0.02738931999998897,0.0059080091775681525
D:\roadrunner\temp-biomodels\final\BIOMD0000000558/BIOMD0000000558_url.xml,0.008475400000008904,0.002673923507692189,0.008310319999964122,0.0023770672407377133,0.010329620000001682,0.0024509199572933424,0.00906200000000581,0.002685267735255776,0.008881239999982426,0.0023814419608486413,0.010926099999983308,0.002445772908526986
D:\roadrunner\temp-biomodels\final\BIOMD0000000559/BIOMD0000000559_url.xml,0.09569278000000167,0.010782359707738411,0.08982234000002336,0.009862733943896767,0.08565248000002441,0.011367266652634834,0.09877344000000221,0.010854291663583033,0.09282746000001225,0.010010137405308884,0.08874812000003374,0.01139488073289821
D:\roadrunner\temp-biomodels\final\BIOMD0000000560/BIOMD0000000560_url.xml,0.0630861600000003,0.011696324713053036,0.05777219999999943,0.01063947466720197,0.05886455999998645,0.009168896790945484,0.06599280000000363,0.011760690140252895,0.06055791999997382,0.010644898499335975,0.061720420000003176,0.009180362688206224
D:\roadrunner\temp-biomodels\final\BIOMD0000000561/BIOMD0000000561_url.xml,0.006387039999992794,0.002685650334283577,0.00689911999998003,0.003593268581222197,0.010095640000000117,0.002327965839090294,0.006687199999998938,0.0027368098207590443,0.007168039999987741,0.0036066508845389775,0.01037976000002061,0.0023259747619063594
D:\roadrunner\temp-biomodels\final\BIOMD0000000562/BIOMD0000000562_url.xml,0.00801813999999581,0.001725933341114135,0.00807078000002548,0.0014021952064762284,0.008283759999997642,0.0019702254751506835,0.008319679999999607,0.0017184118967870983,0.00836156000000301,0.0014055852404192227,0.008567240000010657,0.0019691068617590044
D:\roadrunner\temp-biomodels\final\BIOMD0000000563/BIOMD0000000563_url.xml,0.0141970800000081,0.0025383201791804822,0.0142009200000075,0.0028769655927134647,0.015270279999975855,0.003108550521870306,0.015056280000004562,0.002512181786220432,0.015019819999974971,0.0028691627980634146,0.016068159999971954,0.003102139110837627
D:\roadrunner\temp-biomodels\final\BIOMD0000000564/BIOMD0000000564_url.xml,0.04896757999999864,0.008767533254971774,0.04802518000001328,0.011882680957850287,0.04432141999998862,0.00685884811663304,0.05649014000000534,0.00887456356747304,0.05546762000001308,0.012005836893039848,0.051494719999988094,0.0068263050922135245
D:\roadrunner\temp-biomodels\final\BIOMD0000000565/BIOMD0000000565_url.xml,0.03962292000000502,0.0076566745416710436,0.03609409999999116,0.0054715555155987975,0.03790615999998011,0.007813436512701128,0.04349465999999893,0.007681494584589533,0.0398189599999796,0.005461331440541997,0.04161933999998837,0.007771903206939981
D:\roadrunner\temp-biomodels\final\BIOMD0000000566/BIOMD0000000566_url.xml,0.006939539999996214,0.002326083945810278,0.0070232199999964,0.003204337063575785,0.00928457999998784,0.0019312916990865032,0.007245059999996783,0.002320194080890858,0.00729823999997734,0.0032237713392857946,0.009570640000004006,0.0019322090823719821
D:\roadrunner\temp-biomodels\final\BIOMD0000000567/BIOMD0000000567_url.xml,0.007115440000006856,0.002081641001225496,0.007501779999984137,0.0021036900834195994,0.00803980000001161,0.0021614326533537648,0.007386500000001206,0.0020908733773075776,0.0077826199999663,0.0020963741500692403,0.008307160000006775,0.002162385070493001
D:\roadrunner\temp-biomodels\final\BIOMD0000000568/BIOMD0000000568_url.xml,0.07502612000000113,0.015899874432265558,0.06938696000004256,0.012591881322233657,0.06937081999998326,0.01891436908192567,0.08946714000000497,0.016249165966224426,0.08284926000003452,0.012781994368763153,0.08269579999998485,0.018849081975537942
D:\roadrunner\temp-biomodels\final\BIOMD0000000569/BIOMD0000000569_url.xml,0.041532820000003315,0.008620602914355142,0.038049720000026356,0.008733547185000386,0.04191529999997386,0.009188874082283914,0.042168040000001385,0.008616974545798278,0.038658220000002075,0.008736187855562034,0.04255511999997737,0.009188830639818853
D:\roadrunner\temp-biomodels\final\BIOMD0000000570/BIOMD0000000570_url.xml,0.036287300000003596,0.006648854629552943,0.034362979999991695,0.007022563720408104,0.037918960000007475,0.010081839274783566,0.03798978000000375,0.006714171442699588,0.03599208000000544,0.007030446648116623,0.03965026000002183,0.01006715723988558
D:\roadrunner\temp-biomodels\final\BIOMD0000000571/BIOMD0000000571_url.xml,0.06094611999999984,0.008502913771003616,0.057719999999994796,0.00937122103360147,0.06064958000000331,0.012884073277186485,0.06301100000000588,0.008609596266090756,0.05968960000000152,0.009379269485716588,0.06271059999998271,0.012860783907494745
D:\roadrunner\temp-biomodels\final\BIOMD0000000572/BIOMD0000000572_url.xml,0.035737920000008215,0.005446007362469875,0.03393605999997362,0.006110908264587431,0.03720420000001923,0.006289033759251171,0.038829360000011096,0.005375833180357276,0.036906580000004394,0.006131159253522869,0.04019734000000312,0.006268053958203427
D:\roadrunner\temp-biomodels\final\BIOMD0000000573/BIOMD0000000573_url.xml,0.007800959999997303,0.002116523055151533,0.007839420000004793,0.0024451435105161392,0.00978229999998632,0.002277926630733281,0.008238319999998111,0.002112042405338605,0.008279639999977917,0.0024514236502585383,0.010217940000001136,0.002275836673200498
D:\roadrunner\temp-biomodels\final\BIOMD0000000574/BIOMD0000000574_url.xml,0.5645596399999988,0.07019891188727341,0.5270829800000001,0.05324809130188954,0.5371976600000125,0.10225042324632073,0.5811147000000005,0.06988919031086825,0.5430346600000121,0.053188908691437234,0.5525987000000185,0.10216986452003977
D:\roadrunner\temp-biomodels\final\BIOMD0000000575/BIOMD0000000575_url.xml,0.11649615999999696,0.01470994366365762,0.10920523999998295,0.025390255631408735,0.12743899999999259,0.016493819111255616,0.11855847999999583,0.014705810858715869,0.11133139999999457,0.025702521443409915,0.1295150999999663,0.01645192426831012
D:\roadrunner\temp-biomodels\final\BIOMD0000000576/BIOMD0000000576_url.xml,0.045052679999997736,0.00685928836010105,0.04108296000001701,0.008086499132672998,0.04560090000001651,0.005367443852515263,0.0471101200000021,0.006874724212445655,0.04299820000001091,0.008135140051941039,0.047661300000021355,0.005341604653110312
D:\roadrunner\temp-biomodels\final\BIOMD0000000577/BIOMD0000000577_url.xml,0.15894084000000247,0.04472657963874999,0.14713958000002095,0.04465801265546949,0.1485220599999792,0.035755896256339,0.1654070200000035,0.04467748053685933,0.1532649400000082,0.044675986802174,0.15482231999998816,0.03560960091566802
D:\roadrunner\temp-biomodels\final\BIOMD0000000578/BIOMD0000000578_url.xml,0.057552860000004105,0.010908347369468352,0.05557119999996303,0.01244656486664847,0.05851605999999663,0.00898141251324173,0.05965998000000354,0.011040695187888751,0.05766041999997924,0.012512235707759079,0.06064869999998166,0.008927121395506332
D:\roadrunner\temp-biomodels\final\BIOMD0000000579/BIOMD0000000579_url.xml,0.26308508000000186,0.02608413046111116,0.2533352799999875,0.022084771924813208,0.23986818000003324,0.030978163462605304,0.38825926000000094,0.027630029365492078,0.3748693600000024,0.023093581438418106,0.3565064800000073,0.03035479856631436
D:\roadrunner\temp-biomodels\final\BIOMD0000000580/BIOMD0000000580_url.xml,0.03212838000000033,0.007567462486656324,0.03164112000001751,0.00928290846216299,0.040573220000013066,0.006035247912215933,0.034081500000002055,0.0075383049566934935,0.03357149999999365,0.009316502471108382,0.042513480000002345,0.006011882094394797
D:\roadrunner\temp-biomodels\final\BIOMD0000000581/BIOMD0000000581_url.xml,0.027204679999999825,0.004362354721592131,0.026336899999978413,0.006126191372699493,0.027682159999989152,0.005903006500355858,0.02876934000000233,0.0043300147768849,0.027832559999978912,0.006127398646075977,0.02917842000000235,0.005888423918342555
D:\roadrunner\temp-biomodels\final\BIOMD0000000582/BIOMD0000000582_url.xml,0.034266580000002024,0.005815508767680022,0.0325145199999497,0.005389586895761207,0.034654119999996166,0.007302620285002033,0.035875380000004495,0.005859234264563767,0.03407451999996738,0.005370350365863756,0.03626550000000748,0.007254251773602786
D:\roadrunner\temp-biomodels\final\BIOMD0000000583/BIOMD0000000583_url.xml,0.031254580000012314,0.0036615220751765663,0.03047284000001582,0.004477323124108197,0.030527080000010188,0.004975829419495051,0.034704379999999445,0.0034715157657718553,0.03360482000000502,0.004542336869086609,0.03361472000000561,0.004980765613531412
D:\roadrunner\temp-biomodels\final\BIOMD0000000584/BIOMD0000000584_url.xml,0.03034504000000311,0.009672495065293399,0.023845339999979842,0.005397972280257935,0.023486740000012673,0.005956767982127102,0.03200896000000171,0.009821068195880004,0.025111820000006446,0.005451792274751898,0.024739800000003243,0.005930769459775054
D:\roadrunner\temp-biomodels\final\BIOMD0000000585/BIOMD0000000585_url.xml,0.0236941599999966,0.0042688497699072975,0.018747739999980695,0.003667311647268173,0.01948618000000124,0.0048698766572638505,0.024751679999997122,0.00427247929743691,0.019667199999980768,0.0036152722242338477,0.020306679999981724,0.004871479634781819
D:\roadrunner\temp-biomodels\final\BIOMD0000000585/PC_10.xml,0.018361659999999346,0.005126029564194481,0.016625999999996567,0.0041000560922801604,0.01715866000001256,0.004836857919454554,0.019342540000008058,0.005158042971220624,0.017455219999988003,0.004121105082606594,0.017927160000016328,0.004839489309098402
D:\roadrunner\temp-biomodels\final\BIOMD0000000585/PC_100.xml,0.018828480000013314,0.0027548276329061572,0.01878437999998823,0.0031097520885258567,0.019172639999982265,0.0042378954397234376,0.019810019999999894,0.0028012981164108482,0.019658060000006118,0.0030751336544979084,0.01998792000002254,0.004261964198808619
D:\roadrunner\temp-biomodels\final\BIOMD0000000585/PSC_1.xml,0.01781202000000235,0.003597144693635095,0.018129960000010215,0.003760143439815622,0.018174820000035653,0.00402947092891038,0.018709780000000363,0.003603981277964068,0.019069199999989905,0.0038031965890445276,0.019036140000014256,0.004027754995396086
D:\roadrunner\temp-biomodels\final\BIOMD0000000585/PSC_100.xml,0.01814408000000185,0.0034655377558176406,0.018832799999995587,0.003909304474612874,0.018420159999993756,0.004317051628498007,0.0190712600000154,0.0034775440274713906,0.019713580000006913,0.0039307920031415484,0.019313960000010864,0.004315335980319678
D:\roadrunner\temp-biomodels\final\BIOMD0000000586/BIOMD0000000586_url.xml,0.020297900000002755,0.0037187208956968756,0.02094738000000689,0.004007403924887367,0.020658319999989773,0.0041326318305730785,0.021586760000008098,0.003756542799312829,0.022239580000041316,0.004072433679884234,0.021840439999982662,0.004122040598192556
D:\roadrunner\temp-biomodels\final\BIOMD0000000587/BIOMD0000000587_url.xml,0.02107414000000176,0.0035230444927760755,0.01896220000003268,0.0036886615140216544,0.020150580000017727,0.0034403807597035,0.0220599400000026,0.00349720026278648,0.019793260000028567,0.003693232248750296,0.02099424000000454,0.003433429914520468
D:\roadrunner\temp-biomodels\final\BIOMD0000000588/BIOMD0000000588_url.xml,0.10743780000000243,0.018957853200459587,0.09399272000000565,0.015489812595248235,0.09335490000002551,0.01386173828962606,0.11033800000000724,0.01915283175147082,0.09668790000000627,0.015642866390263632,0.09611190000001102,0.013814267528367122
D:\roadrunner\temp-biomodels\final\BIOMD0000000589/Valero et al 2015 ASC-GSH-Fig 5.xml,0.07866354000000228,0.025831025242964246,0.06270906000004288,0.016057961933059816,0.05970525999998699,0.021920284581140547,0.09495602000000644,0.025912260493960133,0.07525647999998455,0.01599164393605974,0.0721185199999809,0.02165871853774456
D:\roadrunner\temp-biomodels\final\BIOMD0000000589/Valero et al 2015 ASC-GSH-Fig 6.xml,0.07860013999999751,0.02718168733730443,0.05647451999998339,0.017517508534081048,0.059753640000002405,0.021766109941100852,0.09432849999999462,0.02808720068384144,0.068100000000004,0.017425348876129874,0.0712983599999916,0.021639047901024177
D:\roadrunner\temp-biomodels\final\BIOMD0000000589/Valero et al 2015 ASC-GSH-Fig 7.xml,0.06836068000000069,0.020608370867726877,0.06396742000001723,0.018398942745327856,0.0593213400000252,0.021869694409902118,0.08169725999999855,0.020668620306942075,0.07706250000001091,0.01790505875677846,0.07049016000000848,0.021734200840553393
D:\roadrunner\temp-biomodels\final\BIOMD0000000589/Valero et al 2015 ASC-GSH-Fig 9.xml,0.06691199999999639,0.016737019372775018,0.06312270000000808,0.0181653153477351,0.05910488000001237,0.02281532342103369,0.0930098600000008,0.017376128440406972,0.08697209999997994,0.018729596502815686,0.08039874000002101,0.022691273215330116
D:\roadrunner\temp-biomodels\final\BIOMD0000000590/BIOMD0000000590_url.xml,0.02261692000000153,0.004409341942625565,0.022500559999980397,0.006413958848734086,0.022630960000003596,0.004549883984575721,0.023684639999993352,0.004409945247735315,0.023485199999981887,0.006471457059281776,0.023476440000007415,0.004554059104577057
D:\roadrunner\temp-biomodels\final\BIOMD0000000591/BIOMD0000000591_url.xml,0.01240331999999853,0.0031556201810353126,0.011058399999978975,0.0033319517201044024,0.012387000000006764,0.0029222397745670655,0.013263240000003406,0.00315088668679238,0.011814079999976457,0.003309006412365475,0.013104140000001508,0.0029234992189003366
D:\roadrunner\temp-biomodels\final\BIOMD0000000591/Model_Fig5D.xml,0.02081296000000634,0.004679015076697567,0.018855740000026343,0.003181441403365625,0.01825402000001759,0.004983654569877143,0.021723120000007156,0.004664977662534661,0.019656639999993786,0.003157182907754204,0.01894147999999518,0.004988604119090355
D:\roadrunner\temp-biomodels\final\BIOMD0000000592/BIOMD0000000592_url.xml,0.007996359999998504,0.0018652080830263273,0.006048879999980272,0.0017696232076460775,0.007236259999996264,0.0016803187206803963,0.008403679999997849,0.0018712273343994797,0.0063273399999843605,0.0017713824990738686,0.007526600000005601,0.0016712128709476767
D:\roadrunner\temp-biomodels\final\BIOMD0000000593/BIOMD0000000593_url.xml,0.011228280000000267,0.0016313242081139223,0.008433239999999387,0.0015408645180764965,0.009401159999987386,0.0017375867814398125,0.011601219999994328,0.00164390002493773,0.008695319999992535,0.0015402869252466858,0.009684260000005907,0.001748145511132275
D:\roadrunner\temp-biomodels\final\BIOMD0000000594/BIOMD0000000594_url.xml,0.07264754000000266,0.014417996740633541,0.05891948000000866,0.012010319540592774,0.06052195999999412,0.014090365323448005,0.07382347999999865,0.014405446906187292,0.05977621999998064,0.012053110921726607,0.06138952000001154,0.014070461579736838
D:\roadrunner\temp-biomodels\final\BIOMD0000000595/BIOMD0000000595_url.xml,0.8547301599999969,0.13149621756408902,0.7309525000000121,0.09692946988286306,0.746113919999982,0.17183837770190352,0.8672932799999955,0.131903201903063,0.7414359000000104,0.09685897410295606,0.756624319999986,0.17193591753111165
D:\roadrunner\temp-biomodels\final\BIOMD0000000596/Philipson2015.xml,0.14645909999999845,0.017150554874551253,0.14234055999997963,0.022171454005696718,0.1495274599999732,0.008979330903955259,0.1473251599999969,0.017242302705496766,0.14310577999999624,0.022172747438617,0.15025764000000094,0.00899464610576671
D:\roadrunner\temp-biomodels\final\BIOMD0000000597/BIOMD0000000597_url.xml,0.0586540599999978,0.010609636288898858,0.056506000000013046,0.009394847757435666,0.054531079999992474,0.00742145678098599,0.07036008000000607,0.010861324611291778,0.06842252000001281,0.009335897898828976,0.0660116999999559,0.007210616923689924
D:\roadrunner\temp-biomodels\final\BIOMD0000000598/BIOMD0000000598_url.xml,0.05950351999999839,0.009093428694513262,0.0562706000000162,0.009639663476002239,0.089244299999973,0.0719714360758349,0.0698174999999992,0.00897965076075495,0.06687741999999161,0.0096657744835557,0.10194289999997182,0.07750986069202716
D:\roadrunner\temp-biomodels\final\BIOMD0000000599/BIOMD0000000599_url.xml,0.04503105999999661,0.005893747492291667,0.043775219999997714,0.006379425877533868,0.04363703999997028,0.007137728646295532,0.046458259999997156,0.005885885961596196,0.04523241999997936,0.006361930307080999,0.04500159999995503,0.00712236039000905
D:\roadrunner\temp-biomodels\final\BIOMD0000000600/BIOMD0000000600_url.xml,0.03944268000000193,0.004738250094924631,0.036314699999979896,0.004868623077387834,0.0367072999999948,0.004932458934969454,0.040504319999996596,0.004837054088698491,0.03729241999999431,0.00488798199226838,0.03765102000000411,0.004922831624885108
D:\roadrunner\temp-biomodels\final\BIOMD0000000601/BIOMD0000000601_url.xml,0.016570920000003753,0.005024627136119949,0.014244520000011108,0.0044880728188352184,0.016973140000027344,0.0050604637127672275,0.017691380000002255,0.005013016315250068,0.015293200000019169,0.004750003352636112,0.01811644000001138,0.0054539103919051
D:\roadrunner\temp-biomodels\final\BIOMD0000000602/BIOMD0000000602_url.xml,0.0718474800000081,0.0075120328268757685,0.06833687999999256,0.0070989700644996465,0.07242221999998719,0.01982676243734257,0.07247728000000961,0.007606309949779054,0.06890054000002692,0.007090690309314226,0.07311001999999008,0.020102872254168663
D:\roadrunner\temp-biomodels\final\BIOMD0000000603/BIOMD0000000603_url.xml,0.06973132000000533,0.010845423789637768,0.06875234000001455,0.011701774799945015,0.06840099999999438,0.015582074026412587,0.07169460000000072,0.010904590873107686,0.07077699999999823,0.011653370513091364,0.07029435999999123,0.015530007402066712
D:\roadrunner\temp-biomodels\final\BIOMD0000000604/BIOMD0000000604_url.xml,0.0718440600000008,0.01533197010540926,0.07234897999999249,0.01253194467098367,0.06651717999998823,0.01425480216530734,0.07387834000000452,0.015477757251879738,0.07446376000000328,0.01264659319868488,0.0683720400000027,0.014228975353063646
D:\roadrunner\temp-biomodels\final\BIOMD0000000605/BIOMD0000000605_url.xml,0.06632333999999673,0.009914073171397548,0.07746275999998034,0.013208449404566072,0.06789567999999804,0.014165198716463873,0.0681701999999973,0.009932987169529311,0.07969491999997444,0.0132430056424818,0.06969770000002314,0.014162153478020282
D:\roadrunner\temp-biomodels\final\BIOMD0000000606/BIOMD0000000606_url.xml,0.06764557999999284,0.011107049437492432,0.06870460000000093,0.009393692596080298,0.0685156599999857,0.013780413728139462,0.06932011999999758,0.011132867487626088,0.07055134000001999,0.009331026482262668,0.07016963999999462,0.013780213311962757
D:\roadrunner\temp-biomodels\final\BIOMD0000000607/BIOMD0000000607_url.xml,0.06503292000000442,0.011762840739246726,0.07015352000000803,0.01734452764927031,0.06714528000002815,0.015265209837619217,0.0663559399999997,0.011777433258270612,0.07151228000000173,0.017373653457243253,0.06849866000001725,0.01526743419774852
D:\roadrunner\temp-biomodels\final\BIOMD0000000608/BIOMD0000000608_url.xml,0.10560886000000096,0.012621765809638627,0.10287636000000475,0.013212572699047164,0.10243067999996924,0.021240444673955198,0.1105079400000136,0.012654745079932144,0.10765998000001673,0.013330237611026047,0.10708569999999326,0.0212242452977715
D:\roadrunner\temp-biomodels\final\BIOMD0000000609/BIOMD0000000609_url.xml,0.011594100000007757,0.0038534569648537268,0.01114199999997254,0.004555470338506832,0.015574819999994816,0.0028244788239722533,0.012065980000005538,0.0038583647464959245,0.011593219999986104,0.004585905591309775,0.015998899999999594,0.002823146433481949
D:\roadrunner\temp-biomodels\final\BIOMD0000000610/BIOMD0000000610_url.xml,0.0673105200000009,0.011030335280117784,0.06757053999997424,0.009749111836368951,0.06315983999998025,0.014360929810013941,0.06921201999999767,0.011072987048532806,0.06952699999999368,0.009817310297359494,0.06497684000001414,0.014348371099629043
D:\roadrunner\temp-biomodels\final\BIOMD0000000611/BIOMD0000000611_url.xml,0.061415179999994504,0.010377658763507403,0.06153181999998196,0.011116631195095265,0.05955069999995999,0.012924661435235454,0.06404650000000629,0.010489533851167632,0.0645428400000128,0.011267363962281056,0.06207070000000385,0.01290795880860752
D:\roadrunner\temp-biomodels\final\BIOMD0000000612/BIOMD0000000612_url.xml,0.043622199999998654,0.0074918877017015545,0.04438065999997889,0.009781671516286783,0.043404740000016775,0.009888088984361085,0.045617939999999635,0.0074580178789651844,0.04634140000000571,0.009938053332243433,0.045243119999986446,0.0099178757489752
D:\roadrunner\temp-biomodels\final\BIOMD0000000613/BIOMD0000000613_url.xml,0.1180852399999992,0.02581870032657395,0.10636890000000676,0.0278963079701163,0.10659955999999511,0.034393027942720616,0.11974462000000016,0.025825808496677736,0.10792963999997482,0.027851833722533973,0.10814204000001837,0.0343396329596355
D:\roadrunner\temp-biomodels\final\BIOMD0000000614/BIOMD0000000614_url.xml,0.007545739999994794,0.0031030445127381364,0.0076932799999895,0.004153783230638751,0.012483440000011115,0.002421005614003222,0.007969219999995402,0.003145925669333695,0.008066540000004351,0.00418164426907033,0.012862579999995205,0.0024279286391820512
D:\roadrunner\temp-biomodels\final\BIOMD0000000615/BIOMD0000000615_url.xml,0.014823239999992665,0.002991967058313445,0.013883600000031037,0.002473067040158536,0.014356040000001258,0.0029462701790829195,0.015281119999997372,0.0030042653988931528,0.014354859999980363,0.002477271190902174,0.014760379999984252,0.0029421849248492857
D:\roadrunner\temp-biomodels\final\BIOMD0000000616/BIOMD0000000616_url.xml,0.012517600000006724,0.0029235200238737326,0.011950560000013866,0.002667018439776128,0.013120480000003454,0.0027510281472507858,0.013203500000008717,0.0029511439959765923,0.01262331999998878,0.002643631028914763,0.013740019999988817,0.002756953597175278
D:\roadrunner\temp-biomodels\final\BIOMD0000000617/BIOMD0000000617_url.xml,0.015274999999996907,0.0037809212759540895,0.014148000000000138,0.0039885742922861666,0.014803819999974622,0.004150374938123006,0.015705140000000027,0.0037631783239762406,0.014547360000028675,0.00399657642151439,0.01516603999997983,0.004148292752808424
D:\roadrunner\temp-biomodels\final\BIOMD0000000618/BIOMD0000000618_url.xml,0.06500221999999667,0.009078633103446861,0.05110006000002158,0.006365338314118152,0.05005208000000607,0.01290436538411239,0.06991771999999515,0.00919914800984913,0.05554899999999634,0.0069445867609375395,0.053884279999999764,0.01289305268922261
D:\roadrunner\temp-biomodels\final\BIOMD0000000619/BIOMD0000000619_url.xml,0.02264300000000503,0.0047643120080432845,0.0174755000000232,0.00472973223929065,0.020801939999984143,0.004520063632080304,0.0236559399999976,0.004765785887243941,0.018248339999968267,0.004724823430361783,0.02157011999999554,0.004512366184395606
D:\roadrunner\temp-biomodels\final\BIOMD0000000620/BIOMD0000000620_url.xml,0.05097324000000185,0.008833233874010114,0.03797111999997469,0.006643646148539565,0.037443319999994173,0.006257291627137139,0.053739219999999935,0.00882681972325647,0.04008885999996892,0.006638890959546369,0.039480700000018486,0.006228940970166423
D:\roadrunner\temp-biomodels\final\BIOMD0000000621/BIOMD0000000621_url.xml,0.04780460000000062,0.010368272572140392,0.03874154000002363,0.0069221173764076336,0.041704459999982645,0.010391579295900948,0.05028902000000244,0.010314069427826082,0.040721320000011475,0.00693286194091111,0.04360635999997271,0.01042512041240675
D:\roadrunner\temp-biomodels\final\BIOMD0000000622/BIOMD0000000622_url.xml,0.019060600000005933,0.005223879833985608,0.015462140000022374,0.0037301431773084925,0.01742205999998987,0.003210900240281978,0.0198593800000026,0.005283034566129952,0.01611750000001848,0.0037352901627666435,0.018068079999989096,0.0032274850808472573
D:\roadrunner\temp-biomodels\final\BIOMD0000000623/BIOMD0000000623_url.xml,0.03509798000000046,0.005675904004383964,0.03304005999996207,0.004034867252826617,0.03134526000001188,0.005176540252691116,0.03689291999999682,0.0057422551987009835,0.03484934000000521,0.004104780583369008,0.0330385400000182,0.0051418989476480275
D:\roadrunner\temp-biomodels\final\BIOMD0000000624/BIOMD0000000624_url.xml,0.011863079999994853,0.0027383748569057937,0.010321920000001228,0.003122313572805838,0.012013860000018894,0.002943788308078389,0.01255409999999415,0.0026792996930119642,0.010832619999996495,0.0031439261858749504,0.012504640000008749,0.0029388035614537874
D:\roadrunner\temp-biomodels\final\BIOMD0000000625/BIOMD0000000625_url.xml,0.035885600000000295,0.005488406940100536,0.02794106000001193,0.003373941343253353,0.027941739999977244,0.0047614084573699145,0.037030680000003716,0.005495266351330512,0.028847780000000968,0.0034228508369638605,0.02878771999999117,0.004753848913973275
D:\roadrunner\temp-biomodels\final\BIOMD0000000626/BIOMD0000000626_url.xml,0.017790399999995543,0.00395841996319215,0.012653980000004594,0.002944236421729633,0.013992499999994834,0.0025588162702778246,0.01878039999999146,0.003971113252604175,0.013407779999988633,0.002922059941534428,0.014673279999999522,0.002570883069521401
D:\roadrunner\temp-biomodels\final\BIOMD0000000627/BIOMD0000000627_url.xml,0.1087823999999955,0.024098461738464444,0.08800522000001365,0.0102311001239741,0.0824830400000451,0.01030987922833248,0.11046555999999441,0.024282813548747867,0.08942050000002837,0.010326306059060548,0.08386704000001259,0.010294459123887744
D:\roadrunner\temp-biomodels\final\BIOMD0000000629/BIOMD0000000629_url.xml,0.011032419999997956,0.006515895033072524,0.01839369999995597,0.021374323293123616,0.04628048000001854,0.0032158594181227206,0.011556640000003426,0.006519384548625581,0.01890571999997519,0.021401456778364834,0.046854879999989406,0.003200057267789157
D:\roadrunner\temp-biomodels\final\BIOMD0000000630/BIOMD0000000630_url.xml,0.015103459999994583,0.0031128173192494888,0.014519500000028529,0.0029776362848952798,0.01600662000002444,0.0031466713281162375,0.0157539799999995,0.003075162613099333,0.015014859999996587,0.0029921322970559825,0.016524580000032076,0.0031338069336189667
D:\roadrunner\temp-biomodels\final\BIOMD0000000631/BIOMD0000000631_url.xml,0.02596036000000481,0.005763458588200894,0.022662220000029265,0.004442833628094723,0.023784919999974362,0.004771677914761809,0.027590660000004163,0.0058462616331297085,0.02412082000000737,0.00443380281551955,0.02526975999998058,0.0047397652128760735
D:\roadrunner\temp-biomodels\final\BIOMD0000000632/BIOMD0000000632_url.xml,0.024928459999995312,0.006382611368642525,0.021834480000006807,0.00437625386569983,0.02346737999998254,0.004454688180664529,0.02562910000000329,0.006401829363171097,0.022454220000031454,0.0043847240879179745,0.024086220000009463,0.004444839985505177
D:\roadrunner\temp-biomodels\final\BIOMD0000000633/BIOMD0000000633_url.xml,0.15983419999999454,0.03361451874978396,0.14378558000000793,0.029395986066480206,0.14780182000001219,0.04208892169996812,0.17058364000000098,0.03374205103254638,0.15423760000001038,0.02891325250357714,0.15748440000000982,0.04203943870717396
D:\roadrunner\temp-biomodels\final\BIOMD0000000634/BIOMD0000000634_url.xml,0.06638598000000115,0.010951044763954785,0.05981286000001092,0.012089443135790216,0.06776071999998408,0.011320581354214074,0.0698764600000061,0.01095382396964765,0.06302245999997921,0.012146721573042026,0.07089815999999587,0.011311719460949209
D:\roadrunner\temp-biomodels\final\BIOMD0000000635/BIOMD0000000635_url.xml,0.10992447999999513,0.018762551722972087,0.10096972000003461,0.014498874086361831,0.10412096000001725,0.020550898023020313,0.11155421999999363,0.01882496521078353,0.10260166000000481,0.014646247154082316,0.10575680000003444,0.020510956253295586
D:\roadrunner\temp-biomodels\final\BIOMD0000000636/BIOMD0000000636_url.xml,0.11147573999999735,0.015195898426980008,0.10523493999999119,0.015993386000266778,0.11438045999998962,0.01697132097461936,0.11299748000000136,0.015241243488214705,0.10666069999999764,0.015974315495061165,0.11588565999999219,0.016966809353943815
D:\roadrunner\temp-biomodels\final\BIOMD0000000637/BIOMD0000000637_url.xml,0.029458980000003975,0.0056861182415617086,0.026379720000022644,0.005590728843107919,0.03234825999999771,0.0053716671353453115,0.030288400000000593,0.0056847320745961605,0.027146619999984977,0.005605549829610695,0.03310220000000186,0.005402427833396049
