File, LLJit load, err LLJit load, MCJit load, err MCJit load, MC/LL load, LLJit sim, err LLJit sim, MCJit sim, err MCJit sim, MC/LL sim
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000546/BIOMD0000000546.xml, 0.047379839999999264, 0.0026144091612438133, 0.10724422000000686, 0.010733673503398931, 2.2634989902880323, 0.0013363800000107061, 6.0947400278139394e-05, 0.001634900000021844, 0.0003339340772909894, 1.2233795776715801
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000546/BIOMD0000000546_url model1.xml, 0.03382961999998883, 0.003312730027273849, 0.09105182000000696, 0.005219534741857822, 2.691482198145797, 0.001381420000006983, 8.215693276381289e-05, 0.007426159999954507, 0.01208796430110963, 5.375743799798011
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000547/BIOMD0000000547_url.xml, 0.07202670000000921, 0.011757962478589082, 0.394591639999976, 0.0194476113437568, 5.4784078681922885, 0.0012557199999960744, 0.0003408258288259731, 0.0010644799999681709, 9.773360523526145e-05, 0.8477049023440725
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000548/BIOMD0000000548_url.xml, 0.014999599999985947, 0.0033416723543813285, 0.062364159999947336, 0.0057335018195205055, 4.157721539241431, 0.0020569200000082333, 0.00047847988630030016, 0.0022078600000213556, 0.0006486992572788775, 1.0733815607862816
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000549/BIOMD0000000549_url.xml, 0.015560420000004172, 0.0037427480660039386, 0.0668757599999708, 0.0051458084599612175, 4.2978120127832575, 0.0021852199999941035, 0.0007378377529045955, 0.0017994800000451505, 0.00014928242225143663, 0.8234777276658671
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000550/BIOMD0000000550_url.xml, 0.016327539999988972, 0.0047897840008126495, 0.05673742000001312, 0.003800481741252102, 3.474952136087337, 0.0008119399999969801, 0.00020154891812914448, 0.0007450400000379887, 5.6235668431296485e-05, 0.9176047491695936
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000551/BIOMD0000000551_url.xml, 0.017120400000003144, 0.0034870456142670385, 0.07733939999995983, 0.0053794189221352045, 4.517382771427398, 0.0010092800000066405, 6.149489083854108e-05, 0.0011066600000958714, 9.675708967680152e-05, 1.0964846227891072
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000552/BIOMD0000000552_url.xml, 0.014560680000005276, 0.003073233591770274, 0.07370372000004863, 0.021699789350841978, 5.061832277065489, 0.0010459599999833812, 0.00028475856158684574, 0.0008747000000539629, 9.143279500522741e-05, 0.8362652492139858
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000553/BIOMD0000000553_url.xml, 0.015269860000010738, 0.0029248023417605996, 0.060940680000067006, 0.003353130765978741, 3.990912817800828, 0.0008931400000008694, 6.222053038307276e-05, 0.0009996399999636196, 0.0002005360575916107, 1.119242224021594
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000554/BIOMD0000000554_url.xml, 0.1710558400000039, 0.025989813832474475, 1.462553879999973, 0.11072804035392236, 8.550154616176448, 0.003811700000007079, 0.0003047365747734154, 0.004345800000010058, 0.0005589512464914935, 1.1401212057617303
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000555/BIOMD0000000555_url.xml, 0.01595134000000229, 0.0032908262935575144, 0.062168040000051404, 0.010316913188951756, 3.897355331905813, 0.0007447599999920839, 0.0002497490388426557, 0.0008165200000121331, 0.0001843470900195898, 1.096353187632005
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000556/BIOMD0000000556_url.xml, 0.03329283999999148, 0.011942606569521603, 0.10482374000005165, 0.013371914726349117, 3.1485370428019497, 0.0012014400000182946, 0.00020760665307980558, 0.0012977999999293389, 0.0004061603033456354, 1.0802037554181456
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000557/BIOMD0000000557_url.xml, 0.046943579999995676, 0.008003300681695021, 0.2169039399999974, 0.023939404417641107, 4.6205240418395315, 0.0034069800000011696, 0.00080959882015262, 0.003615159999935713, 0.0009353897767344788, 1.0611039688916495
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000558/BIOMD0000000558_url.xml, 0.01861291999999821, 0.0033637237944847257, 0.06756756000002043, 0.00854385513984366, 3.6301429329748864, 0.0014525199999994242, 0.00040348329035964046, 0.0012489799999912065, 0.000126755755679742, 0.8598711205296323
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000559/BIOMD0000000559_url.xml, 0.18279768000000302, 0.03520077259228717, 0.5302178200000072, 0.056832706286197424, 2.9005719328604083, 0.006535119999998074, 0.0005673673885506336, 0.007237619999932577, 0.0007920041019756635, 1.1074961132977987
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000560/BIOMD0000000560_url.xml, 0.13129893999999923, 0.020333107690525952, 0.5696338400000286, 0.04091307415920011, 4.33844964780395, 0.006654399999995064, 0.0026245505520031518, 0.007223679999970045, 0.002639566651814993, 1.0855494109123893
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000561/BIOMD0000000561_url.xml, 0.016708740000009926, 0.0037289158701168564, 0.06395163999998203, 0.009079723532478457, 3.8274364194992585, 0.0006940799999981095, 0.00018862251615501003, 0.0011049000000184605, 0.0007519232912741021, 1.5918914246505733
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000562/BIOMD0000000562_url.xml, 0.016044900000001406, 0.002099807237814437, 0.04416193999995812, 0.009504077428250896, 2.7523973349758646, 0.000559839999995404, 5.818575770633958e-05, 0.0005998599999884391, 4.371167354321918e-05, 1.0714847099052651
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000563/BIOMD0000000563_url.xml, 0.028333680000007178, 0.004150766579032557, 0.09555163999998513, 0.003928017952357426, 3.372369561594573, 0.0015806399999959808, 0.0001243866648854173, 0.001773580000030961, 0.000147811290438529, 1.1220644802329884
C:/Users/Lucian/Desktop/temp-biomodels/final\BIOMD0000000564/BIOMD0000000564_url.xml, 0.09358492000000496, 0.013437824432163353, 0.41186436000000415, 0.02113793540090176, 4.400969301464192, 0.014739359999997249, 0.0023506882656692493, 0.015482179999980871, 0.0028519436048604335, 1.050397032163117
